#VDH_NBS 
 4940  atoms
 4  atom types
 -2.0 45.666300  xlo xhi 
 -2.0 45.666300  ylo yhi 
 -2.0 45.666300  zlo zhi 
 Masses 
 
 1  22.98900 
 2  10.81100 
 3  28.08550 
 4  15.99940 

 Atoms

   1057      2 1.4175000000 20.7886700000  14.1670700000  28.4016900000 
   1058      2 1.4175000000 40.2420500000  8.1680000000  26.6091900000 
   1059      2 1.4175000000 5.0364400000  20.6010100000  22.8773700000 
   1060      2 1.4175000000 5.2943200000  5.2743500000  22.2107000000 
   1061      2 1.4175000000 41.0852100000  41.9305100000  5.5200500000 
   1062      2 1.4175000000 10.1955000000  4.2093500000  6.1440500000 
   1063      2 1.4175000000 16.0718700000  20.4249800000  1.2170500000 
   1064      2 1.4175000000 2.2207500000  5.6919500000  7.4269300000 
   1065      2 1.4175000000 20.3478000000  1.1920700000  27.3403800000 
   1066      2 1.4175000000 38.4873700000  41.6549700000  15.5101500000 
   1067      2 1.4175000000 35.1621400000  18.4044500000  19.0165400000 
   1068      2 1.4175000000 33.8164200000  29.6071000000  27.6375700000 
   1069      2 1.4175000000 11.3525600000  20.7442800000  34.1895400000 
   1070      2 1.4175000000 31.9442100000  28.0958100000  39.6276300000 
   1071      2 1.4175000000 42.4321100000  18.5505200000  21.6078800000 
   1072      2 1.4175000000 19.6002300000  29.7335600000  32.2311500000 
   1073      2 1.4175000000 10.8755400000  42.4759500000  21.5103300000 
   1074      2 1.4175000000 20.2011600000  27.0293500000  10.5493600000 
   1075      2 1.4175000000 33.5667900000  13.4988800000  29.3556300000 
   1076      2 1.4175000000 6.4665900000  37.3000000000  37.9654600000 
   1077      2 1.4175000000 29.2431100000  4.3582200000  16.0805400000 
   1078      2 1.4175000000 7.0676600000  11.2248000000  19.5261300000 
   1079      2 1.4175000000 39.7469200000  18.3891000000  7.6584800000 
   1080      2 1.4175000000 21.6006100000  15.5959800000  38.8982400000 
   1081      2 1.4175000000 10.8182800000  3.7835800000  18.1788500000 
   1082      2 1.4175000000 15.9169900000  28.2473900000  32.5573200000 
   1083      2 1.4175000000 27.7515400000  26.3374100000  41.6683900000 
   1084      2 1.4175000000 5.6301300000  38.9568700000  16.4215800000 
   1085      2 1.4175000000 9.7048200000  41.2828300000  23.7895400000 
   1086      2 1.4175000000 20.7623100000  25.8824200000  6.3020300000 
   1087      2 1.4175000000 9.4438100000  17.8561000000  38.7311600000 
   1088      2 1.4175000000 42.0597100000  14.3498700000  40.6947200000 
   1089      2 1.4175000000 9.0794800000  27.3059400000  29.6135300000 
   1090      2 1.4175000000 25.6469000000  16.0435400000  17.5738700000 
   1091      2 1.4175000000 2.1291500000  2.6667700000  11.6788300000 
   1092      2 1.4175000000 42.0593400000  28.8609100000  20.1182700000 
   1093      2 1.4175000000 33.4738600000  19.7306100000  17.2211700000 
   1094      2 1.4175000000 14.1106200000  16.4666400000  34.1069200000 
   1095      2 1.4175000000 37.3922500000  4.8947700000  17.1689300000 
   1096      2 1.4175000000 24.0282400000  41.7512900000  35.3455500000 
   1097      2 1.4175000000 20.4470200000  35.5096400000  19.2347900000 
   1098      2 1.4175000000 2.2647900000  32.7626400000  30.6536100000 
   1099      2 1.4175000000 40.4583400000  31.0681700000  29.2355000000 
   1100      2 1.4175000000 26.8037800000  9.5699800000  2.5481200000 
   1101      2 1.4175000000 31.2348200000  38.5889400000  30.8598700000 
   1102      2 1.4175000000 9.0562600000  21.4823800000  2.7111200000 
   1103      2 1.4175000000 23.2963500000  15.2167700000  1.0195100000 
   1104      2 1.4175000000 24.3932300000  0.2120500000  26.7656700000 
   1105      2 1.4175000000 40.4318900000  37.8153500000  28.1153900000 
   1106      2 1.4175000000 33.3420400000  13.3088600000  13.8911900000 
   1107      2 1.4175000000 27.0428700000  10.3825100000  30.2133900000 
   1108      2 1.4175000000 31.9705500000  32.7041200000  8.0452300000 
   1109      2 1.4175000000 40.7331300000  6.2852100000  11.4992700000 
   1110      2 1.4175000000 37.1507700000  21.4658000000  29.1203700000 
   1111      2 1.4175000000 40.4804200000  30.4770600000  13.2215200000 
   1112      2 1.4175000000 10.2002400000  21.1397700000  39.8424600000 
   1113      2 1.4175000000 16.5463500000  36.5551300000  11.1847200000 
   1114      2 1.4175000000 40.2816900000  11.1137800000  14.3129200000 
   1115      2 1.4175000000 3.0991300000  39.2454700000  34.1598400000 
   1116      2 1.4175000000 8.5463100000  16.0968500000  28.6856300000 
   1117      2 1.4175000000 35.9168100000  12.2148800000  4.9557800000 
   1118      2 1.4175000000 3.3032900000  6.4675400000  21.3781400000 
   1119      2 1.4175000000 24.4693100000  8.6899400000  11.7934500000 
   1120      2 1.4175000000 30.3929300000  32.2429100000  17.8368400000 
   1121      2 1.4175000000 17.1628000000  36.8388000000  28.5540700000 
   1122      2 1.4175000000 38.9210200000  21.4845400000  31.6605300000 
   1123      2 1.4175000000 4.5649400000  11.3078200000  37.2229900000 
   1124      2 1.4175000000 12.8432100000  12.2409500000  9.3405100000 
   1125      2 1.4175000000 21.0412100000  3.2867600000  31.9268300000 
   1126      2 1.4175000000 26.9925600000  34.0651700000  13.6009200000 
   1127      2 1.4175000000 40.0038100000  20.6896400000  9.9607000000 
   1128      2 1.4175000000 40.0472200000  2.2727800000  34.8398000000 
   1129      2 1.4175000000 6.4690300000  7.3176500000  17.4059000000 
   1130      2 1.4175000000 29.1263700000  28.3690500000  14.3863800000 
   1131      2 1.4175000000 24.0939100000  32.9342300000  28.6708000000 
   1132      2 1.4175000000 0.9395700000  2.1869400000  21.1760200000 
   1133      2 1.4175000000 20.2549200000  14.8364300000  3.5395200000 
   1134      2 1.4175000000 2.9140000000  4.1999600000  22.9553300000 
   1135      2 1.4175000000 9.3552900000  41.4977800000  32.8818500000 
   1136      2 1.4175000000 7.1806200000  16.3752800000  8.8174200000 
   1137      2 1.4175000000 28.6377300000  33.9208900000  26.2447800000 
   1138      2 1.4175000000 1.0520000000  39.2064400000  8.3146900000 
   1139      2 1.4175000000 6.7595300000  19.1932700000  4.6047200000 
   1140      2 1.4175000000 32.3870100000  27.7370300000  25.8885000000 
   1141      2 1.4175000000 28.4520900000  22.8831800000  19.0067200000 
   1142      2 1.4175000000 41.3592500000  33.1841400000  27.3040500000 
   1143      2 1.4175000000 35.0518700000  0.2923200000  14.8485700000 
   1144      2 1.4175000000 3.4302200000  37.3667300000  31.4027900000 
   1145      2 1.4175000000 1.2699000000  1.7546000000  35.8903100000 
   1146      2 1.4175000000 1.0553500000  31.4839600000  0.2833500000 
   1147      2 1.4175000000 42.2015900000  28.1591600000  27.4356300000 
   1148      2 1.4175000000 12.0364300000  1.2130900000  36.2960800000 
   1149      2 1.4175000000 2.6614300000  42.2361600000  14.8499900000 
   1150      2 1.4175000000 23.0039900000  21.3802600000  5.9783600000 
   1151      2 1.4175000000 18.4713900000  28.8083000000  34.6848700000 
   1152      2 1.4175000000 18.2566700000  36.1322900000  35.5314500000 
   1153      2 1.4175000000 1.0483300000  36.4365700000  32.4765800000 
   1154      2 1.4175000000 15.6184000000  10.2020900000  25.5325300000 
   1155      2 1.4175000000 0.7974900000  23.2785100000  29.3659300000 
   1156      2 1.4175000000 4.6615300000  29.6344000000  39.5910600000 
   1157      2 1.4175000000 11.0384500000  33.4539000000  32.2624900000 
   1158      2 1.4175000000 11.5846800000  35.4696200000  6.3020100000 
   1159      2 1.4175000000 29.9123000000  27.8651500000  4.7737000000 
   1160      2 1.4175000000 8.3836900000  39.5087300000  41.6508900000 
   1161      2 1.4175000000 30.8214000000  12.5475000000  15.9680200000 
   1162      2 1.4175000000 41.9605600000  38.3112800000  33.8193700000 
   1163      2 1.4175000000 19.9031000000  0.6189100000  6.5261100000 
   1164      2 1.4175000000 28.3630800000  5.0670600000  7.9975000000 
   1165      2 1.4175000000 14.6367100000  26.3048800000  36.4986200000 
   1166      2 1.4175000000 16.3159300000  34.2730900000  8.0257300000 
   1167      2 1.4175000000 36.8551400000  39.1285200000  17.7485400000 
   1168      2 1.4175000000 27.5434500000  35.7300200000  33.7741800000 
   1169      2 1.4175000000 1.6058200000  24.8194200000  2.7014800000 
   1170      2 1.4175000000 18.1941800000  24.5703900000  6.8236300000 
   1171      2 1.4175000000 18.8505200000  3.0282800000  25.6239600000 
   1172      2 1.4175000000 12.3333800000  26.6740800000  4.0230100000 
   1173      2 1.4175000000 30.7446000000  13.1001000000  22.8887000000 
   1174      2 1.4175000000 5.1728100000  17.9511000000  29.6130600000 
   1175      2 1.4175000000 17.9385400000  33.2368300000  10.4565900000 
   1176      2 1.4175000000 6.1716200000  5.3293600000  3.1881800000 
   1177      2 1.4175000000 29.7497200000  23.0927500000  28.2753900000 
   1178      2 1.4175000000 23.9802000000  3.2815500000  0.2680400000 
   1179      2 1.4175000000 35.4472100000  2.4686900000  39.1570000000 
   1180      2 1.4175000000 2.4612400000  30.4368000000  5.1829900000 
   1181      2 1.4175000000 16.8437500000  13.3246800000  39.9955400000 
   1182      2 1.4175000000 15.5706600000  38.7218400000  37.6455500000 
   1183      2 1.4175000000 19.6507900000  7.1925200000  26.6317200000 
   1184      2 1.4175000000 41.9620600000  37.5158800000  17.0257600000 
   1185      2 1.4175000000 6.7823200000  37.5885400000  40.5873400000 
   1186      2 1.4175000000 3.4130200000  25.4303800000  38.3375100000 
   1187      2 1.4175000000 32.3100000000  37.5328000000  16.3563500000 
   1188      2 1.4175000000 33.8017700000  24.3442300000  26.1052100000 
   1189      2 1.4175000000 26.5926600000  12.7355200000  31.8756300000 
   1190      2 1.4175000000 34.7909200000  42.1148200000  36.1687500000 
   1191      2 1.4175000000 29.0356300000  31.5008800000  36.2671000000 
   1192      2 1.4175000000 38.7483200000  12.5718800000  37.5538100000 
   1193      2 1.4175000000 37.6140800000  34.7794700000  12.3944900000 
   1194      2 1.4175000000 13.8943100000  38.0187500000  15.7275900000 
   1195      2 1.4175000000 35.0279700000  14.4622000000  21.9256400000 
   1196      2 1.4175000000 20.6139400000  23.8743000000  20.7285900000 
   1197      2 1.4175000000 21.7690900000  40.8203700000  22.7834900000 
   1198      2 1.4175000000 23.8375400000  31.1703300000  26.8967000000 
   1199      2 1.4175000000 18.0052100000  0.9288600000  1.7726600000 
   1200      2 1.4175000000 34.0099700000  33.9586200000  12.4873800000 
   1201      2 1.4175000000 37.9211300000  26.2275900000  31.0112600000 
   1202      2 1.4175000000 19.3560800000  5.1748500000  19.0257100000 
   1203      2 1.4175000000 17.8073400000  9.3061200000  30.8340300000 
   1204      2 1.4175000000 10.0068600000  25.1523200000  36.8200400000 
   1205      2 1.4175000000 14.3971400000  38.7068800000  9.2249600000 
   1206      2 1.4175000000 9.6636900000  28.6300300000  27.4570500000 
   1207      2 1.4175000000 24.2542400000  34.4050000000  36.7460300000 
   1208      2 1.4175000000 25.7314100000  41.3849600000  41.7045000000 
   1209      2 1.4175000000 8.9525800000  25.5707700000  6.9190700000 
   1210      2 1.4175000000 4.4659800000  31.3934000000  26.7037200000 
   1211      2 1.4175000000 34.2413500000  28.0227800000  32.6276300000 
   1212      2 1.4175000000 12.1289000000  3.5191600000  11.4151900000 
   1213      2 1.4175000000 19.0339800000  17.2113700000  18.8871200000 
   1214      2 1.4175000000 9.1731800000  13.7912200000  13.8431200000 
   1215      2 1.4175000000 30.2126700000  19.3657000000  39.4622100000 
   1216      2 1.4175000000 25.8746200000  13.9255100000  21.4539700000 
   1217      2 1.4175000000 21.0523700000  20.7025500000  13.0950400000 
   1218      2 1.4175000000 26.2891000000  0.0336500000  28.4725300000 
   1219      2 1.4175000000 11.4690400000  19.3382500000  36.8860100000 
   1220      2 1.4175000000 36.3540000000  33.6832500000  37.4322400000 
   1221      2 1.4175000000 8.1650300000  11.5706500000  33.4972400000 
   1222      2 1.4175000000 34.2142600000  0.5469900000  6.3265100000 
   1223      2 1.4175000000 40.0234500000  29.0607400000  26.4439200000 
   1224      2 1.4175000000 2.8227600000  3.3448500000  40.3454600000 
   1225      2 1.4175000000 17.8459000000  32.3773300000  23.0873300000 
   1226      2 1.4175000000 30.8096800000  15.9634800000  34.0776000000 
   1227      2 1.4175000000 19.5460700000  18.1603800000  7.6569700000 
   1228      2 1.4175000000 18.1659900000  36.6250200000  23.3543000000 
   1229      2 1.4175000000 27.9915100000  18.4138100000  7.5906500000 
   1230      2 1.4175000000 24.9838600000  18.9620400000  24.3770700000 
   1231      2 1.4175000000 0.3826000000  41.4419800000  40.0918100000 
   1232      2 1.4175000000 26.7735000000  36.7136400000  5.4898700000 
   1233      2 1.4175000000 29.7178600000  21.4803400000  14.2931500000 
   1234      2 1.4175000000 37.6210600000  24.1604600000  35.8751500000 
   1235      2 1.4175000000 9.7037600000  11.3578400000  35.4640800000 
   1236      2 1.4175000000 21.6951200000  14.2897100000  16.9385300000 
   1237      2 1.4175000000 35.4741100000  36.3281900000  12.9135300000 
   1238      2 1.4175000000 1.8993800000  17.1697500000  23.8853300000 
   1239      2 1.4175000000 27.7748100000  41.9002800000  17.6284600000 
   1240      2 1.4175000000 8.0586700000  31.1903200000  21.0072400000 
   1241      2 1.4175000000 12.4828900000  38.5439500000  10.9798300000 
   1242      2 1.4175000000 4.2227100000  11.3871400000  30.3317900000 
   1243      2 1.4175000000 39.5710500000  39.3846600000  17.0285100000 
   1244      2 1.4175000000 2.5356700000  28.6747600000  20.7235700000 
   1245      2 1.4175000000 37.6052100000  32.1484100000  35.5679100000 
   1246      2 1.4175000000 13.2147300000  18.8115700000  33.6114000000 
   1247      2 1.4175000000 42.0546800000  6.4632700000  27.6723500000 
   1248      2 1.4175000000 23.4765300000  3.2508300000  24.9897000000 
   1249      2 1.4175000000 26.3749800000  5.4512300000  0.6196900000 
   1250      2 1.4175000000 11.8945900000  5.9596100000  21.6432600000 
   1251      2 1.4175000000 1.0410400000  40.2266000000  33.5043300000 
   1252      2 1.4175000000 10.9493400000  32.3381400000  34.4694600000 
   1253      2 1.4175000000 39.5208900000  14.2695500000  1.4730800000 
   1254      2 1.4175000000 17.3370900000  18.8717100000  14.8292200000 
   1255      2 1.4175000000 40.5511700000  26.1661400000  32.5362100000 
   1256      2 1.4175000000 38.4941000000  28.4430600000  17.3479300000 
   1257      2 1.4175000000 7.5952000000  7.1839300000  2.4699200000 
   1258      2 1.4175000000 42.6555800000  7.4954700000  37.4369000000 
   1259      2 1.4175000000 25.3190700000  31.1261600000  5.7051600000 
   1260      2 1.4175000000 11.9137400000  19.1545400000  7.9037700000 
   1261      2 1.4175000000 18.3731000000  21.2869400000  41.0926400000 
   1262      2 1.4175000000 32.5949600000  23.7679200000  13.7021100000 
   1263      2 1.4175000000 3.5487400000  24.5022500000  32.0563800000 
   1264      2 1.4175000000 25.8238800000  10.2044300000  41.8331400000 
   1265      2 1.4175000000 39.5150700000  12.1055500000  29.5125600000 
   1266      2 1.4175000000 36.8713500000  14.2609900000  40.0782400000 
   1267      2 1.4175000000 3.1984200000  41.3168800000  35.5469400000 
   1268      2 1.4175000000 30.7035000000  18.4924900000  34.5141900000 
   1269      2 1.4175000000 23.5253200000  39.0570400000  22.6421500000 
   1270      2 1.4175000000 27.3294800000  39.0388700000  5.8997100000 
   1271      2 1.4175000000 39.8507300000  38.3805400000  30.6365500000 
   1272      2 1.4175000000 35.9416900000  10.8319900000  25.4580400000 
   1273      2 1.4175000000 36.5210100000  28.3522800000  38.3247400000 
   1274      2 1.4175000000 14.1907600000  22.0553800000  4.3832300000 
   1275      2 1.4175000000 2.1287500000  5.0703900000  34.0123400000 
   1276      2 1.4175000000 3.4784600000  41.6737400000  29.7887700000 
   1277      2 1.4175000000 3.4680800000  31.8982700000  14.3735900000 
   1278      2 1.4175000000 27.0676900000  11.6732500000  1.0959900000 
   1279      2 1.4175000000 16.3132200000  25.6989000000  18.9492800000 
   1280      2 1.4175000000 9.1172900000  6.1319300000  13.4206300000 
   1281      2 1.4175000000 8.8557200000  30.1772300000  0.3977100000 
   1282      2 1.4175000000 1.4196400000  25.4217700000  19.9528800000 
   1283      2 1.4175000000 12.3112000000  23.8350500000  37.1500500000 
   1284      2 1.4175000000 36.9970100000  3.0987300000  22.7278100000 
   1285      2 1.4175000000 11.6819000000  42.1347600000  17.0642300000 
   1286      2 1.4175000000 40.9859000000  24.1077200000  29.1606300000 
   1287      2 1.4175000000 6.7538900000  27.1173400000  0.3278600000 
   1288      2 1.4175000000 16.6792300000  20.7847400000  16.6474000000 
   1289      2 1.4175000000 36.1041200000  12.9014600000  20.3148300000 
   1290      2 1.4175000000 37.7644000000  19.3459900000  10.0233900000 
   1291      2 1.4175000000 7.5496600000  3.4331300000  6.4665600000 
   1292      2 1.4175000000 25.8979800000  13.7237100000  37.1843200000 
   1293      2 1.4175000000 11.9375100000  41.2012100000  4.9092900000 
   1294      2 1.4175000000 19.0007000000  19.4253800000  19.6000000000 
   1295      2 1.4175000000 7.5960500000  17.4211500000  24.4896000000 
   1296      2 1.4175000000 6.5471800000  29.5839700000  41.5744500000 
   1297      2 1.4175000000 7.5727700000  40.8523500000  18.5595800000 
   1298      2 1.4175000000 21.8903400000  7.1742600000  9.9560900000 
   1299      2 1.4175000000 8.7459800000  23.0359500000  38.5213900000 
   1300      2 1.4175000000 13.8504800000  33.5626700000  6.8510600000 
   1301      3 1.8900000000 21.5514900000  11.8908400000  5.2549400000 
   1302      3 1.8900000000 16.1907600000  7.5986200000  41.7076800000 
   1303      3 1.8900000000 16.1768000000  38.6683000000  14.4119400000 
   1304      3 1.8900000000 37.8231900000  38.6469000000  28.1877700000 
   1305      3 1.8900000000 3.3280000000  13.4406200000  24.7055400000 
   1306      3 1.8900000000 37.1217600000  29.8848300000  19.5773500000 
   1307      3 1.8900000000 20.5947800000  37.5893300000  35.9425400000 
   1308      3 1.8900000000 40.2494300000  24.9920900000  13.2998600000 
   1309      3 1.8900000000 19.9364400000  7.5983900000  30.1470700000 
   1310      3 1.8900000000 0.8197500000  20.0154400000  40.5913500000 
   1311      3 1.8900000000 39.1280700000  22.2506600000  39.7443500000 
   1312      3 1.8900000000 33.2356500000  34.9570400000  5.6126600000 
   1313      3 1.8900000000 12.0401200000  10.1440600000  11.0197400000 
   1314      3 1.8900000000 36.7654300000  40.5531700000  29.2988300000 
   1315      3 1.8900000000 9.4229400000  40.3222900000  5.4602300000 
   1316      3 1.8900000000 42.0236400000  24.0803800000  20.1437500000 
   1317      3 1.8900000000 16.6058500000  32.0346700000  28.3408100000 
   1318      3 1.8900000000 35.6276000000  7.2791300000  24.1598300000 
   1319      3 1.8900000000 24.2789300000  2.1063300000  16.3381900000 
   1320      3 1.8900000000 14.4240000000  13.0016800000  7.5030800000 
   1321      3 1.8900000000 25.7125500000  17.4622300000  34.2469400000 
   1322      3 1.8900000000 36.4990000000  41.0070800000  13.1282100000 
   1323      3 1.8900000000 2.4439000000  22.5719900000  15.7981400000 
   1324      3 1.8900000000 24.4393700000  6.6172900000  10.3068700000 
   1325      3 1.8900000000 7.6579400000  5.6792800000  34.6628500000 
   1326      3 1.8900000000 35.4382700000  22.3240900000  21.0664800000 
   1327      3 1.8900000000 27.9694500000  2.0062800000  23.8528500000 
   1328      3 1.8900000000 31.1188000000  4.5544800000  37.7410700000 
   1329      3 1.8900000000 4.6013700000  20.7144800000  8.7589200000 
   1330      3 1.8900000000 4.2743400000  36.7816200000  4.3201100000 
   1331      3 1.8900000000 30.9005000000  39.1148000000  10.8474800000 
   1332      3 1.8900000000 10.3732000000  9.6129600000  1.9056600000 
   1333      3 1.8900000000 20.0045000000  19.4333800000  41.7048700000 
   1334      3 1.8900000000 3.0017800000  21.9950000000  23.5578100000 
   1335      3 1.8900000000 8.3566300000  40.6826300000  21.1923800000 
   1336      3 1.8900000000 13.3632300000  1.2181200000  11.2225400000 
   1337      3 1.8900000000 28.8967700000  12.1380800000  5.7857200000 
   1338      3 1.8900000000 25.7525400000  28.0810100000  32.7744000000 
   1339      3 1.8900000000 28.8024800000  23.4262400000  15.5141300000 
   1340      3 1.8900000000 36.0200500000  14.8508200000  7.0477500000 
   1341      3 1.8900000000 37.6998300000  14.0732700000  18.7554000000 
   1342      3 1.8900000000 26.3966000000  0.5811700000  35.0048700000 
   1343      3 1.8900000000 33.6540200000  30.8606100000  30.1489200000 
   1344      3 1.8900000000 6.3916800000  2.4157500000  4.7015500000 
   1345      3 1.8900000000 2.3144400000  36.7211800000  21.9483900000 
   1346      3 1.8900000000 31.8567300000  21.0747400000  23.3897300000 
   1347      3 1.8900000000 31.1095300000  7.4877600000  14.5583600000 
   1348      3 1.8900000000 20.0152300000  34.1963400000  15.1423000000 
   1349      3 1.8900000000 9.6763400000  27.7695200000  5.6777800000 
   1350      3 1.8900000000 4.6362800000  21.5508500000  0.8526200000 
   1351      3 1.8900000000 33.4440500000  29.8222500000  16.6847900000 
   1352      3 1.8900000000 0.9580100000  34.2793600000  34.5823300000 
   1353      3 1.8900000000 7.6437300000  40.6716900000  1.2172600000 
   1354      3 1.8900000000 7.3263300000  16.0213500000  22.1741600000 
   1355      3 1.8900000000 8.3130500000  30.1501500000  16.9673700000 
   1356      3 1.8900000000 37.7418800000  17.6174300000  19.6743100000 
   1357      3 1.8900000000 22.0247400000  10.5056800000  13.9537300000 
   1358      3 1.8900000000 22.9814200000  11.1277000000  16.8277900000 
   1359      3 1.8900000000 3.5035600000  5.5762900000  26.8955900000 
   1360      3 1.8900000000 16.4893200000  35.1533500000  40.6035300000 
   1361      3 1.8900000000 19.2832300000  4.7058600000  21.6381900000 
   1362      3 1.8900000000 14.8093200000  1.9150900000  21.6589900000 
   1363      3 1.8900000000 28.5095700000  27.9261600000  19.9874500000 
   1364      3 1.8900000000 2.7555400000  9.5849500000  28.2116600000 
   1365      3 1.8900000000 25.3512200000  17.3020600000  21.5201500000 
   1366      3 1.8900000000 26.5820600000  5.0235300000  19.5339200000 
   1367      3 1.8900000000 10.4674000000  25.0510800000  5.1196700000 
   1368      3 1.8900000000 33.1365600000  15.6733400000  13.6814800000 
   1369      3 1.8900000000 5.9917300000  12.0733400000  40.5941900000 
   1370      3 1.8900000000 31.7133100000  15.8957900000  5.2713900000 
   1371      3 1.8900000000 32.2174000000  11.0056500000  17.7651500000 
   1372      3 1.8900000000 40.2210900000  27.8936300000  9.8167700000 
   1373      3 1.8900000000 37.8976200000  22.4905100000  5.0019200000 
   1374      3 1.8900000000 1.8318800000  13.7095300000  34.4800700000 
   1375      3 1.8900000000 6.0427500000  18.2727900000  22.6326600000 
   1376      3 1.8900000000 28.8151100000  20.1851300000  19.6844200000 
   1377      3 1.8900000000 18.7853000000  35.8707000000  20.7262300000 
   1378      3 1.8900000000 14.3892100000  30.0742100000  32.8751800000 
   1379      3 1.8900000000 37.2413400000  36.8694100000  24.4666000000 
   1380      3 1.8900000000 15.3263400000  38.1721800000  18.5969700000 
   1381      3 1.8900000000 34.1276200000  23.2166500000  1.7949000000 
   1382      3 1.8900000000 42.2298000000  9.2105200000  28.2208800000 
   1383      3 1.8900000000 10.5091400000  24.1261800000  25.0466100000 
   1384      3 1.8900000000 41.4577800000  19.7482800000  35.4728300000 
   1385      3 1.8900000000 9.8141300000  6.5948600000  19.5397400000 
   1386      3 1.8900000000 15.5912100000  13.2528000000  28.2819600000 
   1387      3 1.8900000000 26.8038700000  19.4613900000  29.4681800000 
   1388      3 1.8900000000 15.5253400000  5.1200600000  31.3043200000 
   1389      3 1.8900000000 28.7633400000  4.7022000000  33.3103300000 
   1390      3 1.8900000000 12.2819900000  16.4948000000  17.1321100000 
   1391      3 1.8900000000 19.0147600000  20.6993800000  14.0504200000 
   1392      3 1.8900000000 36.5964300000  4.8052800000  0.9328200000 
   1393      3 1.8900000000 16.0827700000  21.8445800000  24.9321700000 
   1394      3 1.8900000000 41.2232600000  31.6415700000  0.1651200000 
   1395      3 1.8900000000 18.0577100000  13.1462000000  19.9048600000 
   1396      3 1.8900000000 36.1255500000  20.5551100000  31.1786700000 
   1397      3 1.8900000000 15.4801500000  16.0695600000  17.4353000000 
   1398      3 1.8900000000 22.6431400000  38.4621600000  20.3236300000 
   1399      3 1.8900000000 3.8917400000  1.1103500000  12.4067800000 
   1400      3 1.8900000000 16.3984300000  25.7985800000  21.5306000000 
   1401      3 1.8900000000 4.1629800000  13.5867700000  2.4458000000 
   1402      3 1.8900000000 23.4846900000  11.3729400000  11.8157500000 
   1403      3 1.8900000000 26.5250300000  33.0493700000  32.7571000000 
   1404      3 1.8900000000 17.9442400000  14.7578400000  32.4129100000 
   1405      3 1.8900000000 5.7845200000  17.1704300000  4.8073500000 
   1406      3 1.8900000000 31.1871700000  35.1478900000  3.6057300000 
   1407      3 1.8900000000 10.1547300000  24.9612100000  30.7764500000 
   1408      3 1.8900000000 12.2727600000  29.3671000000  39.3123700000 
   1409      3 1.8900000000 37.3253500000  17.0928000000  8.2074900000 
   1410      3 1.8900000000 29.1811400000  16.9104500000  35.9308200000 
   1411      3 1.8900000000 22.0571000000  29.3517700000  31.1564100000 
   1412      3 1.8900000000 1.7158900000  32.6664700000  2.4525200000 
   1413      3 1.8900000000 30.5290700000  23.1832800000  9.9867900000 
   1414      3 1.8900000000 18.8175200000  38.7313100000  27.8979800000 
   1415      3 1.8900000000 37.4403600000  42.4077800000  1.7289100000 
   1416      3 1.8900000000 38.8155300000  38.8214100000  24.0220300000 
   1417      3 1.8900000000 35.0428300000  25.6299600000  18.5571400000 
   1418      3 1.8900000000 37.3934200000  7.2586600000  19.6149000000 
   1419      3 1.8900000000 7.0153400000  17.9469400000  2.4050800000 
   1420      3 1.8900000000 23.2769300000  42.5825300000  11.8931100000 
   1421      3 1.8900000000 41.3745300000  23.7589700000  42.3784600000 
   1422      3 1.8900000000 28.9396100000  30.0879300000  18.5164900000 
   1423      3 1.8900000000 40.6631400000  33.5147500000  29.6921800000 
   1424      3 1.8900000000 33.5396300000  11.4669500000  3.9917200000 
   1425      3 1.8900000000 25.5619500000  20.9548900000  39.7517700000 
   1426      3 1.8900000000 5.2268800000  34.1060600000  42.3398200000 
   1427      3 1.8900000000 38.9717000000  11.3438200000  21.4708200000 
   1428      3 1.8900000000 18.0087500000  31.2171000000  15.8169000000 
   1429      3 1.8900000000 29.1983600000  10.0560500000  37.8911300000 
   1430      3 1.8900000000 21.9478600000  2.2208100000  22.7274900000 
   1431      3 1.8900000000 7.3542900000  32.9002700000  5.4173900000 
   1432      3 1.8900000000 0.2998200000  7.9575200000  6.8908000000 
   1433      3 1.8900000000 22.2681100000  5.4584900000  6.0283500000 
   1434      3 1.8900000000 19.7714800000  30.2290400000  37.6971400000 
   1435      3 1.8900000000 5.2028800000  41.8379900000  11.0299100000 
   1436      3 1.8900000000 3.1574900000  6.5413400000  30.9919600000 
   1437      3 1.8900000000 21.3144600000  7.3423600000  20.8898000000 
   1438      3 1.8900000000 33.9394200000  7.0405900000  10.3287800000 
   1439      3 1.8900000000 3.1243900000  20.0935700000  36.3005500000 
   1440      3 1.8900000000 32.7032500000  3.2311000000  16.1865500000 
   1441      3 1.8900000000 41.8396700000  25.9037600000  9.9221500000 
   1442      3 1.8900000000 35.7467400000  32.9740500000  16.1635600000 
   1443      3 1.8900000000 38.0875100000  41.2025800000  34.3060300000 
   1444      3 1.8900000000 35.5084200000  16.0895800000  11.4843500000 
   1445      3 1.8900000000 13.2209300000  38.5394600000  38.2116600000 
   1446      3 1.8900000000 7.3672400000  34.7134400000  0.8991700000 
   1447      3 1.8900000000 5.1125500000  24.7701000000  29.3712000000 
   1448      3 1.8900000000 13.6911700000  31.2607300000  1.3320800000 
   1449      3 1.8900000000 3.0657500000  11.3820600000  35.2570900000 
   1450      3 1.8900000000 42.4443000000  25.1958900000  40.5436900000 
   1451      3 1.8900000000 20.5430300000  21.9313600000  42.4337700000 
   1452      3 1.8900000000 25.2826400000  40.2651400000  5.3830300000 
